爱心东东优思 8S 移动联通电信4G 迷你智能小手机 学生儿童 卡片 超薄超小 袖珍 全网通4G手机 黑色 4G网络,448.00,200+
美图（meitu） M8 手机 全网通4G智能美颜自拍 魅影红 官方标配,1149.00,2300+
华为（HUAWEI） 荣耀 畅玩7 智能老人机 手机 黑色 全网通(2G+16G）,499.00,700+
飞利浦（PHILIPS） E171L 直板按键移动联通 老人手机 老年备用功能机 曜石黑,198.00,400+
爱心东东华为（HUAWEI） 华为Mate20 全面屏手机官方旗舰店 极光色 全网通6GB+64GB（3期免息）,3999.00,9
华为（HUAWEI） 荣耀note10 全面屏大屏游戏手机 幻夜黑 全网通(6G +128G),3199.00,70+
爱心东东soyes 超薄超小迷你儿童学生 卡片手机  袖珍手机 卡片机手机  非智能备用 男女手机 银色,119.00,200+
华为（HUAWEI） Mate RS 保时捷设计版 手机 全网通 玄黑 6GB+256GB,9599.00,40+
酷派（Coolpad） 锋尚N2m MTS-T0 移动4G 智能老人手机 双卡双待 流光金 高配版(2G RAM+16G ROM),339.00,40+
纽曼（Newman） F9 移动/联通2G 翻盖老人手机 老年机 双卡双待 双屏大字大声 超长待机 雅典黑（电信版）单卡 官方标配,208.00,40+
不羁（unruly） 3310按键音乐手机 复刻版 学生老人手机 备用功能机 移动 深蓝,58.00,300+
华为（HUAWEI） 荣耀 畅玩7 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 蓝色2G+16G【礼盒版】,599.00,30+
优思（Uniscope） 8S8移动联通4G卡片手机智能迷你超薄超小双卡双待手机学生儿童手机抖音同款 黑色 4G,460.00,30+
爱心东东华为（HUAWEI） 华为畅享9Plus手机 樱粉色 全网通(4GB 128GB),1566.00,6
一加 6T手机 OnePlus6T 1+6T 6升级版 全面屏双摄游戏手机 墨岩黑 全网通8+256G,4199.00,20+
华为（HUAWEI） 荣耀畅玩8C 全网通4G 全面屏 智能手机 双卡双待 幻夜黑(4G+64G),1399.00,60+
华为（HUAWEI） 畅享9PLUS 四摄超清全面屏大电池 移动联通电信 手机 幻夜黑 全网通6+128G,1999.00,0
飞利浦（PHILIPS） E133X 电信CDMA 老人手机 直板按键 超长待机 学生功能备用机 炫舞红,218.00,10+
华为（HUAWEI） Mate8 移动联通电信全网通4G双卡双待 6英寸4000毫安 华为MT8手机 香槟金 全网通【4GB+64GB】,1578.00,1100+
爱心东东纽曼（Newman） V1 移动2G 老人手机 双卡双待 黑色,65.00,1000+
华为（HUAWEI） 华为Nova4手机 亮黑色 2000万超广角三摄 8G+128G,3399.00,0
诺基亚（NOKIA） 3310 老人手机 直板按键备用手机 移动联通2G 双卡双待 大字大声老人机 红色,299.00,10+
魅族（MEIZU） 魅族X8手机 亮黑 6GB+64GB全网通,1689.00,40+
爱心东东美图（meitu） Meitu 美图V6  自拍美颜 美图秀秀 限量版 智能手机 大英博物馆限量版 全网通（MP1605）6GB+128GB,3749.00,10+
小米（MI） 小米8 游戏手机 金 6GB+128GB,2588.00,100+
华为（HUAWEI） P20 手机 全网通（6G+64G）香槟金,3388.00,50+
诺基亚（NOKIA） 105 直板老人学生手机 移动联通2G手机 新诺基亚105 白色(单卡),135.00,3
爱心东东飞利浦（PHILIPS） E106 移动联通 老人手机 超长待机 备用手机 炫舞红,109.00,400+
爱心东东木糖醇（MuTuCu） 8X 全面屏 2+16 4G全网通智能手机 珍珠白,439.00,800+
华为（HUAWEI） Mate8 移动联通电信全网通4G双卡双待 6英寸4000毫安 华为MT8手机 香槟金 全网通【4GB+64GB】,1578.00,1100+
爱心东东纽曼（Newman） V1 移动2G 老人手机 双卡双待 黑色,65.00,1000+
华为（HUAWEI） 华为Nova4手机 亮黑色 2000万超广角三摄 8G+128G,3399.00,0
诺基亚（NOKIA） 3310 老人手机 直板按键备用手机 移动联通2G 双卡双待 大字大声老人机 红色,299.00,10+
魅族（MEIZU） 魅族X8手机 亮黑 6GB+64GB全网通,1689.00,40+
爱心东东美图（meitu） Meitu 美图V6  自拍美颜 美图秀秀 限量版 智能手机 大英博物馆限量版 全网通（MP1605）6GB+128GB,3749.00,10+
小米（MI） 小米8 游戏手机 金 6GB+128GB,2588.00,100+
华为（HUAWEI） P20 手机 全网通（6G+64G）香槟金,3388.00,50+
诺基亚（NOKIA） 105 直板老人学生手机 移动联通2G手机 新诺基亚105 白色(单卡),135.00,3
爱心东东飞利浦（PHILIPS） E106 移动联通 老人手机 超长待机 备用手机 炫舞红,109.00,400+
爱心东东木糖醇（MuTuCu） 8X 全面屏 2+16 4G全网通智能手机 珍珠白,439.00,800+
华为（HUAWEI） 荣耀9i 移动联通电信4G全面屏手机 双卡双待 紫色 全网通(4GB RAM+64GB ROM),1169.00,100+
华为（HUAWEI） 荣耀9i 全面屏游戏手机 幻夜黑 4GB+64GB 全网通,1199.00,100+
华为（HUAWEI） Mate RS 保时捷设计手机 玄黑 全网通（6G+512G）,11988.00,100+
华为（HUAWEI） 畅享8 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 全网通4G 金色(64G+4G）礼盒,1399.00,60+
华为（HUAWEI） 荣耀8C畅玩8C 4G全面屏手机 幻夜黑 4GB+64GB,1199.00,0
纽曼 L660S 翻盖老人手机移动/联通2G老人机 白,119.00,200+
小米（MI） 红米6A 手机 樱花粉 全网通(2G +16G ),535.00,1200+
华为（HUAWEI） Nova3e 全面屏 手机 铂光金 全网通(4G + 64G),1599.00,1300+
华为（HUAWEI） 荣耀8X（6G+128G）全网通手机 魅海蓝 6G+128G 全网通,1899.00,30+
360 C5 移动联通4G手机双卡双待四核安卓智能老人机大字大显 移动联通4G版 黑色,369.00,20+
爱心东东华为（HUAWEI） Mate10 保时捷 手机 钻石黑 6GB+256GB,5099.00,50+
爱心东东华为（HUAWEI） 【3期免息】荣耀8x手机 官方 标配 魅海蓝 全网通(6GB+64GB),1699.00,50+
诺基亚（NOKIA） 216 DS 移动联通老人手机直板按键大屏幕大声音老年手机长待机 黑色 官方标配,279.00,1200+
小米（MI） 小米6X手机 曜石黑 4G+64G 全网通,1228.00,1000+
中国电信 苹果 Apple iPhoneX (A1865) 64GB  全网通 移动联通电信4G手机 深空灰 全网通 256GB,8649.00,0
Apple 苹果 iPhone7 Plus 4G手机 玫瑰金 全网通(128G),5398.00,1万+
三星（SAMSUNG） Galaxy C5 C5000手机 枫叶金 标准版(4G+32G),1078.00,100+
中兴（ZTE） BA610C 电信4G版智能手机 支持OTG 双卡双待 金色 2+8G电信版,379.00,50+
海囤全球Apple iPhone XR 全新 未激活 港版/美版 全网通 4G智能手机 蓝色 双卡 256GB 港版,6899.00,100+
海囤全球Apple iPhone XR 全新 未激活 港版/美版 全网通 4G智能手机 蓝色 双卡 256GB 港版,6899.00,100+
爱心东东守护宝 (上海中兴) L580 老年手机 移动联通 老人手机 学生备用功能机 黑色,195.00,6100+
Apple 苹果 iPhone8 Plus 4G手机 深空灰 全网通 256G,6999.00,60+
华为（HUAWEI） 荣耀10青春版手机全网通 幻夜黑 6+128G,1899.00,0
飞利浦（PHILIPS） E255 翻盖老人手机 学生备用功能机 宝石蓝 32MB,258.00,20+
爱心东东索爱 SA-350 移动/联通   直板老人手机男 女 老年手机 黑色,149.00,1000+
华为（HUAWEI） 荣耀8X 手机 魅海蓝 全网通6G+64G,1699.00,70+
华为（HUAWEI） 华为P20 全面屏 智能手机 极光闪蝶色 全网通(6G+64G),3088.00,300+
华为（HUAWEI） 荣耀 畅玩7 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 金色 全网通2G+16G【礼盒版送大字桌面教程】,599.00,100+
爱心东东创星 S1电霸 老人手机 三防手机 防水手机 三防军工手机 老年手机 老人机 功能机 黑色,99.00,300+
魅族（MEIZU） 魅族 M15 手机 朱雀红 全网通（4G+64G）,1126.00,500+
华为（HUAWEI） 华为畅享8e 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 全网通  金色（3+32）礼盒,899.00,50+
小辣椒 红辣椒Q8（GM-Q8）双卡双待 智能手机支持微信8开 白色 全网通4G(2GB/16GB),498.00,80+
爱心东东360 N7 Lite 手机 幻影黑 全网通 4GB+64GB,1008.00,50+
小米（MI） 红米5 Plus 双卡双待全面屏手机 金色 4G+64GB【全网通4G】,999.00,800+
广信（KINGSUN） EF33 全网通电信4G 双卡双待 老人学生智能手机 金色 全网通1G+8G,329.00,700+
康佳（KONKA） U11移动/联通2G翻盖老人手机 大屏大字大声老年机大按键超长待机老人学生备用机 曜石黑,158.00,60+
爱心东东飞利浦 E171L老年机 直板手机 移动大屏大字大声老人机  学生备用功能机 曜石黑,199.00,10+
魅族（MEIZU） 魅蓝A5 移动联通4G智能手机 双卡双待 （2GB+16GB） 皓月银,599.00,100+
华为（HUAWEI） P9全网通4G 移动联通电信4G手机 智能手机 双卡双待双通指纹解锁 银色 全网通 3GB+32GB,1248.00,40+
一加 6手机 OnePlus6 游戏手机 一加5t升级版 亮瓷黑 全网通(8G+128G),2889.00,1300+
纽曼（Newman） A520 儿童手机迷你超小 卡通学生迷你手机男女款卡片手机备用机老人机老年机 白色-移动版,119.00,80+
易百年 Ez908按键4G安卓智能手机触屏移动大屏大字大声手写老人手机 玫瑰金,499.00,400+
华为（HUAWEI） 荣耀9青春版 全网通4G智能手机 海鸥灰 4G+64G赠蓝牙耳机,1158.00,200+
华为（HUAWEI） nova3 全面屏高清四摄游戏手机 全网通4G手机 双卡双待 蓝楹紫 6GB+128GB,2599.00,100+
爱心东东酷派（Coolpad） 8712 高配版 移动4G 老人手机 智能手机 双卡双待 白色 1GB+8GB,208.00,300+
中兴（ZTE） 中兴 BA520（A520） 移动4G 智能老人手机 双卡双待 金色 高配版（2GRAM+16GROM）,399.00,9100+
爱心东东华为（HUAWEI） 华为nova2s 全面屏3i 3e 手机 银钻灰 4G+移动全网通(6+64G),1575.00,400+
小米（MI） 红米6 Pro 手机 流沙金 全网通(4G+64G),1016.00,1000+
努比亚（nubia） X 双面屏  全网通手机 黑金 8GB+128GB,3699.00,10+
一加 6手机 OnePlus6 游戏手机 一加5t升级版 亮瓷黑 全网通(8G+128G),2889.00,1300+
纽曼（Newman） A520 儿童手机迷你超小 卡通学生迷你手机男女款卡片手机备用机老人机老年机 白色-移动版,119.00,80+
易百年 Ez908按键4G安卓智能手机触屏移动大屏大字大声手写老人手机 玫瑰金,499.00,400+
华为（HUAWEI） 荣耀9青春版 全网通4G智能手机 海鸥灰 4G+64G赠蓝牙耳机,1158.00,200+
华为（HUAWEI） nova3 全面屏高清四摄游戏手机 全网通4G手机 双卡双待 蓝楹紫 6GB+128GB,2599.00,100+
爱心东东酷派（Coolpad） 8712 高配版 移动4G 老人手机 智能手机 双卡双待 白色 1GB+8GB,208.00,300+
中兴（ZTE） 中兴 BA520（A520） 移动4G 智能老人手机 双卡双待 金色 高配版（2GRAM+16GROM）,399.00,9100+
爱心东东华为（HUAWEI） 华为nova2s 全面屏3i 3e 手机 银钻灰 4G+移动全网通(6+64G),1575.00,400+
小米（MI） 红米6 Pro 手机 流沙金 全网通(4G+64G),1016.00,1000+
努比亚（nubia） X 双面屏  全网通手机 黑金 8GB+128GB,3699.00,10+
小米（MI） MIX2S游戏手机 黑色 6GB+128GB（全网通）,2599.00,200+
爱心东东OPPO 【直降400+6期免息】R17手机 2500万美颜拍照 光感屏幕指纹6.4英寸水滴屏全网通 （6G+128G）流光蓝,2799.00,3400+
华为（HUAWEI） Mate9 智能双摄 全网通4G双卡双待手机 NFC闪付 月光银 全网通4G(4GB+32GB),1708.00,900+
华为（HUAWEI） 荣耀畅玩7X 移动联通电信4G 双卡双待 全面屏游戏智能手机 魅焰红 全网通 4GB 32GB,888.00,800+
爱心东东魅族（MEIZU） 魅族M15 手机 曜岩黑 全网通 4GB+64GB,1099.00,20+
守护宝 上海中兴 L518 移动/联通 翻盖老人手机男 女老年手机 黑色,198.00,100+
Apple 苹果 iPhone8 手机 苹果8 iPhone 8 深空灰 64GB,4725.00,1100+
Apple 苹果   iPhone8 (A1863) 手机 红色特别版 全网通64GB,4688.00,100+
爱心东东BIHEE 百合 C25 电信版学生迷你儿童手机 红色,149.00,100+
小米（MI） 小米Max2 全网通6.44寸大屏幕 智能手机4G 双卡双待 金色 全网通(4G+64G)高配版,1049.00,80+
努比亚（nubia） V18 全面屏手机 4+64GB 全网通 移动联通电信4G手机 双卡双待 曜石黑,978.00,100+
华为（HUAWEI） 荣耀Play手机全面屏 幻夜黑 全网通4G(6G+64G),1759.00,40+
小米（MI） 红米Note5 全面屏手机 黑 全网通(3G+32G),946.00,100+
创星  3310 移动直板老人手机学生手机儿童手机迷你手机男女款超小手机超长待机卡片手机老年机备用机 黑色,99.00,40+
爱心东东创星 P20 全网通老人手机 移动联通电信4G 智能手机超长待机老年机 红色,499.00,0
小米（MI） 现货速发Xiaomi/小米 小米8 SE手机全网通4G智能手机全面屏 灰色 4GB+64GB,1658.00,0
华为（HUAWEI） nova3e 全面屏手机2 樱语粉 4G+128G 全网通,1729.00,100+
小米（MI） 小米8SE 手机 全网通 手机 蓝 6G+64GB,1708.00,100+
摩托罗拉 motorola p30（XT1943-1）6GB+64GB 冰玉白 全网通手机,2099.00,300+
华为（HUAWEI） 畅享 8 Plus 手机 全网通 金色（4GB+128GB）,1519.00,200+
摩托罗拉 motorola p30（XT1943-1）6GB+64GB 冰玉白 全网通手机,2099.00,300+
华为（HUAWEI） 畅享 8 Plus 手机 全网通 金色（4GB+128GB）,1519.00,200+
易百年 老人机手机 功能机 Ez618A移动/联通2G超长待机 红色升级版,479.00,400+
华为（HUAWEI） 畅享7S 全面屏双摄 双卡双待4G手机 蓝色 公开全网通 (4GB+64GB),1038.00,10+
Apple iPhone X 5.8英寸 (A1865) 全网通4G手机 深空灰色 64G,6499.00,0
乐丰（lephone） 乐丰 T16 移动联通双4G+智能手机 金色（1G+16G）,279.00,100+
誉品（YEPEN）  N2C 电信版专用机 老人手机 超薄卡片小手机 学生手机非智能 迷你手机男女款 蓝色,268.00,30+
纽曼（Newman） X6移动 电信老人手机 直板按键功能机 C360红色电信,118.00,4200+
天语（K-Touch） Q31C 电信老人机 三防老年手机 绿色,168.00,300+
魅族（MEIZU） 魅族Note8 全网通智能手机 曜黑(4G+64G),1158.00,100+
守护宝 （上海中兴） L518 移动/联通 翻盖老人手机男 女老年手机 红色,238.00,0
华为（HUAWEI） 荣耀6X畅玩6X移动联通电信全网通4G手机 双卡双待5.5英寸屏 铂光金 公开全网通4G(4GB运存+32GB内存),823.00,100+
华为（HUAWEI） 荣耀8x max 珍珠屏全网通4Ｇ智能手机 魅海蓝 4G+64G送荣耀原装耳机+蓝牙,1499.00,600+
华为（HUAWEI） 荣耀8x手机 幻夜黑 全网通 (4GB 64GB),1399.00,30+
华为（HUAWEI） 荣耀9青春版 双卡双待4G全面屏手机 魅海蓝 全网通4G(3GB+32GB),868.00,6
华为（HUAWEI） 华为畅享7 手机 黑色 移动全网通(3G+32G),728.00,200+
爱心东东诺亚信（NOAIN） C3310 电信手机大字体大声音中老年人手机学生机直板按键经典备用老人手机 深蓝色,149.00,10+
小米（MI） 红米5 Plus 全面屏 智能手机 金色 全网通(4G+64G)高配,978.00,2400+
小米（MI） 小米8屏幕指纹版双频GPS全面屏拍照游戏智能手机 曜石黑 6G+128G,3199.00,10+
爱心东东索爱 T3C 电信  三防老人手机  直板老年手机  超长待机 幻海蓝,199.00,1500+
爱心东东小米（MI） 小米6x 全面屏手机 樱花粉 全网通(6G+64G),1369.00,1700+
华为（HUAWEI） 荣耀9青春版手机 移动联通电信4G 双卡双待手机 幻夜黑 全网通尊享版(4G+64G),1599.00,1100+
Apple 苹果 iphone8 plus 4G手机 深空灰 移动联通版64G裸机,5488.00,2万+
爱心东东美图（meitu） V6（MP1605）手机 京城红 全网通 6GB+128GB,1868.00,10+
华为（HUAWEI） 畅享7S 高配4G+64G 全面屏双摄 全网通移动联通电信4G手机 双卡双待 黑色,1028.00,40+
魅族（MEIZU） 魅族16th Plus 游戏手机 极光蓝 全网通版(8G RAM + 128G ROM),3288.00,1000+
华为（HUAWEI） 荣耀 畅玩7手机 全网通4G千元机 老人机 学生机2G+16G手机华为荣耀手机 金色现货 全网通2G+16G,599.00,40+
华为（HUAWEI） 畅享7 移动4G+全网通 双卡双待 智能手机 畅享7 全网通(3GB+32GB) 黑色,999.00,10+
爱心东东优购（UooGou） F8全网通手机 2GB+16GB 移动联通电信4G智能手机一体机 双卡双待 璀璨金,399.00,90+
小米（MI） 红米6A AI美颜 全网通4G手机 双卡双待 流沙金 3GB+32GB,669.00,10+
爱心东东小米（MI） 小米6x 全面屏手机 樱花粉 全网通(6G+64G),1369.00,1700+
华为（HUAWEI） 荣耀9青春版手机 移动联通电信4G 双卡双待手机 幻夜黑 全网通尊享版(4G+64G),1599.00,1100+
Apple 苹果 iphone8 plus 4G手机 深空灰 移动联通版64G裸机,5488.00,2万+
爱心东东美图（meitu） V6（MP1605）手机 京城红 全网通 6GB+128GB,1868.00,10+
华为（HUAWEI） 畅享7S 高配4G+64G 全面屏双摄 全网通移动联通电信4G手机 双卡双待 黑色,1028.00,40+
魅族（MEIZU） 魅族16th Plus 游戏手机 极光蓝 全网通版(8G RAM + 128G ROM),3288.00,1000+
华为（HUAWEI） 荣耀 畅玩7手机 全网通4G千元机 老人机 学生机2G+16G手机华为荣耀手机 金色现货 全网通2G+16G,599.00,40+
华为（HUAWEI） 畅享7 移动4G+全网通 双卡双待 智能手机 畅享7 全网通(3GB+32GB) 黑色,999.00,10+
爱心东东优购（UooGou） F8全网通手机 2GB+16GB 移动联通电信4G智能手机一体机 双卡双待 璀璨金,399.00,90+
小米（MI） 红米6A AI美颜 全网通4G手机 双卡双待 流沙金 3GB+32GB,669.00,10+
华为（HUAWEI） 畅享9 Plus 全网通版 四摄 全面屏 移动联通电信4G手机 双卡双待 宝石蓝 全网通 6GB+128G,1826.00,2
爱心东东纽曼（Newman） V98 全网通老人手机移动联通电信三防老年手机超长待机 活力橙【8G内存卡】,299.00,200+
爱心东东华为（HUAWEI） honor/荣耀 畅玩7C全面屏手机 极光蓝 全网通3GB+32G,729.00,100+
Apple 苹果 iPhone XS 移动联通电信4G手机 银色 64GB,8018.00,6
爱心东东诺基亚（NOKIA） 诺基亚X7 手机 沁夜黑 6G+64G,1899.00,300+
小辣椒 G109老人手机直板老年机大字大声超长待机(来电报姓名送座充） 金色,129.00,100+
长虹（CHANGHONG） GA888五行 老人手机 移动/联通2G 双卡双待 黑金,199.00,4100+
爱心东东魅族（MEIZU） 魅族16th 游戏手机 官方正品旗舰店 静夜黑 全网通6GB+128G,2988.00,200+
爱心东东欧奇（OUKI） P6 Pro 全网通4G 超长待机智能手机 一万毫安大电池 高端商务安全 双卡双待 黑色,2799.00,200+
小米（MI） 红米6A 移动4G全网通 双卡双待 全面屏智能老年手机 流沙金 (2G RAM +16G ROM),549.00,0
华为（HUAWEI） 荣耀Play 全网通4G手机 极光蓝 4GB+64GB,1648.00,100+
金柏利 001 迷你手机 移动联通 卡片手机超薄超小 个性儿童学生备用 双卡双待 金色,198.00,1100+
华为（HUAWEI） 华为nova3i 手机 亮黑色 全网通(6G+128G),1899.00,600+
爱心东东飞利浦（PHILIPS） E218L 老人手机 翻盖老年机 移动联通 双卡双待 红色,298.00,3
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 铂光金 全网通X(3+32G),799.00,50+
华为（HUAWEI） P10 全网通4G安卓智能手机 移动联通电信4G华为P10 指纹识别 NFC P10 曜石黑 全网通4G （4G+128G）,2298.00,30+
华为 HUAWEI Mate 20 Pro (UD)屏内指纹版麒麟980芯片全面屏超大广角徕卡三摄8GB+128GB宝石蓝全网通双4G手机,5999.00,6.6万+
努比亚（nubia） 红魔 游戏手机 曜石黑 全网通(8G + 128G ),2499.00,1400+
飞利浦（PHILIPS） E151Y 电信直板老人手机 超长待机老年手机 陨石黑,198.00,50+
中兴（ZTE） A3 / A4人脸识别大电池 Blade双摄三卡全网通4G智能手机 前置柔光双摄 A3曜石黑(3G+32G),515.00,300+
飞利浦（PHILIPS） E151Y 电信直板老人手机 超长待机老年手机 陨石黑,198.00,50+
中兴（ZTE） A3 / A4人脸识别大电池 Blade双摄三卡全网通4G智能手机 前置柔光双摄 A3曜石黑(3G+32G),515.00,300+
OPPO 【分期免息】 A7手机 新品拍照手机同款水滴全面屏4230mAh大电量 双卡双待全网通 （4G+64G）琥珀金,1599.00,30+
Apple 苹果 iphone XR 双卡双待手机 黑色 128G,6398.00,200+
华为（HUAWEI） 华为 麦芒5 全网通 移动联通电信4G手机 双卡双待 智能手机 麦芒5香槟金 全网通 （4G+64G）,1039.00,200+
诺基亚（NOKIA） 新版 105 （TA-1010） 老人机 直板学生手机 移动联通2G手机 黑色 新版105单卡,149.00,50+
爱心东东华为（HUAWEI） 荣耀10青春版 手机 荣耀手机 幻夜黑 全网通 (4G+64G),1499.00,1
守护宝 U288+ 移动2G/联通2G 直板按键 老人手机 红色,188.00,300+
爱心东东OPPO A1 面部识别手机 深海蓝3+32G 全网通,999.00,1800+
华为（HUAWEI） 荣耀畅玩7A 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 极光蓝（3+32G）高配礼盒版,999.00,100+
小米（MI） 红米6 Pro手机 流沙金 4G+64G 全网通,1019.00,700+
飞利浦（PHILIPS） E132X 移动联通2G老人手机 双卡双待京东直发 珠光黑,138.00,300+
爱心东东天语（K-TOUCH） X15 18:9全面屏全网通移动联通电信4G智能老人手机2GB+16GB灰色 灰色,428.00,6
飞利浦（PHILIPS） 飞利浦 E570 移动2G手机 双卡双待 流星灰 标配版,219.00,90+
小米（MI） 送豪礼 Mix3手机 全面屏 黑色 8G+128G,3749.00,200+
MANN 8S 三防智能手机6000毫安超长待机 全网通 冷酷金 6G+64G,2299.00,100+
三星（SAMSUNG） Galaxy S8+（SM-G9550）手机 芭比粉 4G+64G 全网通,3678.00,100+
华为（HUAWEI） 荣耀10 手机 GT游戏加速 铃兰白 6G+128G,2268.00,30+
360 N7 Lite 全网通 4GB+32GB 幻影黑 移动联通电信4G手机 4GB+32GB,888.00,30+
纽曼（Newman） F516翻盖大屏老年手机 大字大声老人机学生手机儿童手机男女款电信手机电信专用 优雅黑,288.00,100+
纽曼（Newman） L99  移动/联通2G 直板按键老人手机  备用手机 黑色,85.00,10+
魅族（MEIZU） 魅蓝6T手机 曜石黑 全网通4G(4G+64G),885.00,700+
努比亚（nubia） 红魔 游戏手机 全网通 曜石黑 6GB+64GB,2299.00,1300+
天语（K-Touch） X71 老人手机 移动/联通2G  双卡双待/ 红色,78.00,3300+
爱心东东华为（HUAWEI） 华为Mate20 RS 保时捷版 手机 玄黑 8G+512G,15388.00,0
爱心东东华为（HUAWEI） 华为Mate9全网通手机 香槟金 全网通(4G+64G),1948.00,600+
OPPO R15 超视野全面屏 齐刘海异形屏 游戏手机 雪盈白(4G+128G)R15标配版,2399.00,5300+
爱心东东21KE /21克 C1 移动版 直板老人手机 黑色,138.00,7
海尔（Haier） M365 移动 联通 翻盖老人手机 双卡双待 学生备用功能机 红色 标配,199.00,100+
华为（HUAWEI） mate20x手机 宝石蓝 6G+128G 全网通,4999.00,300+
纽曼（Newman） L99  移动/联通2G 直板按键老人手机  备用手机 黑色,85.00,10+
魅族（MEIZU） 魅蓝6T手机 曜石黑 全网通4G(4G+64G),885.00,700+
努比亚（nubia） 红魔 游戏手机 全网通 曜石黑 6GB+64GB,2299.00,1300+
天语（K-Touch） X71 老人手机 移动/联通2G  双卡双待/ 红色,78.00,3300+
爱心东东华为（HUAWEI） 华为Mate20 RS 保时捷版 手机 玄黑 8G+512G,15388.00,0
爱心东东华为（HUAWEI） 华为Mate9全网通手机 香槟金 全网通(4G+64G),1948.00,600+
OPPO R15 超视野全面屏 齐刘海异形屏 游戏手机 雪盈白(4G+128G)R15标配版,2399.00,5300+
爱心东东21KE /21克 C1 移动版 直板老人手机 黑色,138.00,7
海尔（Haier） M365 移动 联通 翻盖老人手机 双卡双待 学生备用功能机 红色 标配,199.00,100+
华为（HUAWEI） mate20x手机 宝石蓝 6G+128G 全网通,4999.00,300+
爱心东东小米（MI） 红米5 Plus 全面屏手机 金色 全网通 4GB+64GB,968.00,80+
爱心东东华为（HUAWEI） 荣耀8X 手机 幻夜黑 全网通 4GB+64GB,1408.00,4
小米（MI） 小米8 手机 全网通 白色 全网通 6GB+256GB,2816.00,1.4万+
朵唯（DOOV） V15 移动联通4G（2GB+16GB）智能中老人手机 女生手机 香槟金,399.00,40+
酷派（Coolpad） 8712 酷派8713 移动4G版入门级智能手机 备用机 学生机 酷派8712白色 1+8G,219.00,100+
华为（HUAWEI） P10 Plus 手机p10plus安卓智能指纹识别Q全网通4GNFC刷 钻雕蓝 全网通6G+128G,2498.00,10+
华为（HUAWEI） 荣耀Magic2 魔术2 全网通手机 渐变红 全网通版(8G+128G),4299.00,60+
华为（HUAWEI） 华为mate20 手机 樱粉金 全网通6GB+64GB,3999.00,0
小米（MI） 小米 mix2s 全面屏 游戏手机 黑色 全网通(6G+64G),2348.00,800+
华为（HUAWEI） nova3e 4G智能手机 全面屏2400万前置摄像 幻夜黑 全网通4G+64G 赠蓝牙耳机,1599.00,300+
三星（SAMSUNG） Galaxy A9 Star（SM-G8850）4G智能手机 双卡双待 极夜黑 全网通4G+64G,2399.00,3
华为（HUAWEI） 荣耀10 手机 幻影蓝 全网通(6GB+128GB),2235.00,600+
努比亚（nubia） 红魔 全面屏 游戏手机   移动联通电信4G手机 双卡双待 烈焰红 全网通(8G+128G),2499.00,200+
小米（MI） 小米8 屏幕指纹版手机 黑色 6G+128G,2888.00,500+
铂爵（BIOJUET） 凯旋V8 轻奢高端商务智能手机 6+128GB 私人订制全网通4G 双卡双待 小牛皮 绅士黑,11999.00,40+
SUGAR 糖果手机S9 高像素拍照美颜手机 双卡双待 全网通4G智能指纹手机 玫瑰金 4G+64G,899.00,800+
爱心东东创星 S1C 老人手机 电信 三防手机  三防军工手机 老年手机 电信 老人机 宝蓝色,138.00,100+
爱心东东小米（MI） 红米6Pro 全面屏手机 曜石黑 全网通 4G+32G,899.00,200+
Apple 苹果x  iPhonex  5.8英寸 全网通4G手机 深空灰色 全网通 256G+屏碎保一年套餐,8948.00,200+
华为（HUAWEI） 华为麦芒7 手机 全网通 魅海蓝 6GB 64GB,1788.00,0
爱心东东小米（MI） 红米6Pro 全面屏手机 曜石黑 全网通 4G+32G,899.00,200+
Apple 苹果x  iPhonex  5.8英寸 全网通4G手机 深空灰色 全网通 256G+屏碎保一年套餐,8948.00,200+
华为（HUAWEI） 华为麦芒7 手机 全网通 魅海蓝 6GB 64GB,1788.00,0
华为（HUAWEI） mate20RS保时捷手机 玄黑 8GB+512GB 全网通,15066.00,10+
华为（HUAWEI） 荣耀V9 双卡双待 4G智能手机 铂光金 全网通4G(4G+64GB),1469.00,90+
波导（BiRD） A560 移动2G三防老人手机 双卡双待 迷彩绿,158.00,20+
360 N7Lite手机 幻影黑 全网通 4GB+32GB,832.00,40+
小米（MI） 红米note5 全网通 手机 玫瑰金 全网通版 4GB+64GB,1009.00,8700+
爱心东东小米（MI） 小米8 游戏手机 透明探索版 屏幕指纹版 黑色 全网通8GB +128G,2948.00,200+
华为（HUAWEI） 麦芒 6 手机7 全网通4G 支持NFC功能  移动联通电信4G手机 双卡双待 麦芒6 流光金 4GB+64GB,1399.00,30+
爱心东东华为（HUAWEI） 荣耀10 游戏手机 铃兰白 全网通4G(6GB+128GB),2299.00,300+
守护宝（上海中兴）V66 翻盖老人手机 移动联通2G 双卡双待 老人手机 金色,229.00,300+
小米（MI） 8SE 全面屏骁龙710处理器智能手机  全网通4G 双卡双待现货 亮蓝色 4G+64G,1799.00,30+
